ÀÏÀÚ,¼Û±Ý,,ÇöÂû,,T/C»ç½Ç¶§,¸Å¸Å±âÁØÀ²,ÇÑ±¹ÀºÇà±âÁØÀ²,´ë¹ÌÈ¯»êÀ²
,º¸³»½Ç¶§,¹ÞÀ¸½Ç¶§,»ç½Ç¶§,ÆÄ½Ç¶§,,(ÀüÀÏ´ëºñ),,
2018.08.20,"1,294.50","1,268.88","1,306.93","1,256.45","1,300.91/td>","1,281.69","1,287.35",1.1400
,,,,,,ÇÏ¶ô-0.13,,
2018.08.17,"1,294.63","1,269.01","1,307.07","1,256.57","1,301.04/td>","1,281.82","1,285.89",1.1300
,,,,,,ÇÏ¶ô-5.26,,
2018.08.16,"1,299.95","1,274.21","1,312.43","1,261.73","1,306.38/td>","1,287.08","1,284.25",1.1300
,,,,,,»ó½Â0.24,,
2018.08.14,"1,299.70","1,273.98","1,312.19","1,261.49","1,306.14/td>","1,286.84","1,293.04",1.1300
,,,,,,ÇÏ¶ô-3.54,,
2018.08.13,"1,303.28","1,277.48","1,315.80","1,264.96","1,309.73/td>","1,290.38","1,284.26",1.1300
,,,,,,ÇÏ¶ô-3.00,,
2018.08.10,"1,306.31","1,280.45","1,318.85","1,267.91","1,312.78/td>","1,293.38","1,287.60",1.1400
,,,,,,ÇÏ¶ô-2.52,,
2018.08.09,"1,308.85","1,282.95","1,321.42","1,270.38","1,315.33/td>","1,295.90","1,299.09",1.1500
,,,,,,ÇÏ¶ô-1.51,,
2018.08.08,"1,310.38","1,284.44","1,322.96","1,271.86","1,316.87/td>","1,297.41","1,305.70",1.1500
,,,,,,ÇÏ¶ô-3.34,,
2018.08.07,"1,313.75","1,287.75","1,326.37","1,275.13","1,320.26/td>","1,300.75","1,298.65",1.1500
,,,,,,»ó½Â0.13,,
2018.08.06,"1,313.62","1,287.62","1,326.24","1,275.00","1,320.12/td>","1,300.62","1,304.76",1.1500
,,,,,,ÇÏ¶ô-5.38,,
2018.08.03,"1,319.06","1,292.94","1,331.72","1,280.28","1,325.59/td>","1,306.00","1,301.04",1.1500
,,,,,,ÇÏ¶ô-6.68,,
2018.08.02,"1,325.80","1,299.56","1,338.53","1,286.83","1,332.37/td>","1,312.68","1,305.50",1.1600
,,,,,,»ó½Â4.21,,
2018.08.01,"1,321.55","1,295.39","1,334.24","1,282.70","1,328.09/td>","1,308.47","1,306.71",1.1600
,,,,,,ÇÏ¶ô-4.48,,
2018.07.31,"1,326.07","1,299.83","1,338.81","1,287.09","1,332.64/td>","1,312.95","1,307.43",1.1700
,,,,,,»ó½Â5.92,,
2018.07.30,"1,320.10","1,293.96","1,332.77","1,281.29","1,326.63/td>","1,307.03","1,305.92",1.1600
,,,,,,»ó½Â6.55,,
2018.07.27,"1,313.48","1,287.48","1,326.09","1,274.87","1,319.98/td>","1,300.48","1,303.10",1.1600
,,,,,,ÇÏ¶ô-11.49,,
2018.07.26,"1,325.08","1,298.86","1,337.81","1,286.13","1,331.64/td>","1,311.97","1,322.73",1.1700
,,,,,,ÇÏ¶ô-3.41,,
2018.07.25,"1,328.53","1,302.23","1,341.29","1,289.47","1,335.11/td>","1,315.38","1,326.48",1.1600
,,,,,,ÇÏ¶ô-10.05,,
2018.07.24,"1,338.68","1,312.18","1,351.54","1,299.32","1,345.31/td>","1,325.43","1,319.22",1.1600
,,,,,,ÇÏ¶ô-2.04,,
2018.07.23,"1,340.74","1,314.20","1,353.62","1,301.32","1,347.38/td>","1,327.47","1,332.48",1.1700
,,,,,,»ó½Â5.77,,
2018.07.20,"1,334.91","1,308.49","1,347.73","1,295.67","1,341.52/td>","1,321.70","1,317.23",1.1600
,,,,,,»ó½Â0.71,,
2018.07.19,"1,334.19","1,307.79","1,347.01","1,294.97","1,340.80/td>","1,320.99","1,314.38",1.1600
,,,,,,»ó½Â4.80,,
2018.07.18,"1,329.35","1,303.03","1,342.11","1,290.27","1,335.93/td>","1,316.19","1,311.31",1.1600
,,,,,,ÇÏ¶ô-5.15,,
2018.07.17,"1,334.55","1,308.13","1,347.37","1,295.31","1,341.16/td>","1,321.34","1,321.59",1.1700
,,,,,,»ó½Â1.91,,
2018.07.16,"1,332.62","1,306.24","1,345.42","1,293.44","1,339.22/td>","1,319.43","1,312.13",1.1600
,,,,,,»ó½Â3.82,,
2018.07.13,"1,328.76","1,302.46","1,341.52","1,289.70","1,335.34/td>","1,315.61","1,314.96",1.1600
,,,,,,ÇÏ¶ô-1.06,,
2018.07.12,"1,329.83","1,303.51","1,342.60","1,290.74","1,336.42/td>","1,316.67","1,308.20",1.1600
,,,,,,»ó½Â0.13,,
2018.07.11,"1,329.70","1,303.38","1,342.47","1,290.61","1,336.28/td>","1,316.54","1,307.16",1.1700
,,,,,,»ó½Â8.45,,
2018.07.10,"1,321.17","1,295.01","1,333.85","1,282.33","1,327.71/td>","1,308.09","1,306.95",1.1700
,,,,,,ÇÏ¶ô-1.55,,
2018.07.09,"1,322.73","1,296.55","1,335.43","1,283.85","1,329.28/td>","1,309.64","1,313.08",1.1700
,,,,,,»ó½Â2.58,,
2018.07.06,"1,320.13","1,293.99","1,332.80","1,281.32","1,326.66/td>","1,307.06","1,307.47",1.1700
,,,,,,ÇÏ¶ô-2.08,,
2018.07.05,"1,322.23","1,296.05","1,334.93","1,283.35","1,328.77/td>","1,309.14","1,300.11",1.1600
,,,,,,»ó½Â8.75,,
2018.07.04,"1,313.39","1,287.39","1,326.00","1,274.78","1,319.89/td>","1,300.39","1,307.03",1.1600
,,,,,,ÇÏ¶ô-0.03,,
2018.07.03,"1,313.42","1,287.42","1,326.03","1,274.81","1,319.92/td>","1,300.42","1,300.82",1.1600
,,,,,,ÇÏ¶ô-1.32,,
2018.07.02,"1,314.75","1,288.73","1,327.38","1,276.10","1,321.26/td>","1,301.74","1,304.89",1.1600
,,,,,,»ó½Â3.97,,
2018.06.29,"1,310.74","1,284.80","1,323.33","1,272.21","1,317.23/td>","1,297.77","1,297.02",1.1600
,,,,,,ÇÏ¶ô-2.73,,
2018.06.28,"1,313.50","1,287.50","1,326.11","1,274.89","1,320.00/td>","1,300.50","1,292.24",1.1500
,,,,,,ÇÏ¶ô-1.14,,
2018.06.27,"1,314.65","1,288.63","1,327.28","1,276.00","1,321.16/td>","1,301.64","1,299.38",1.1600
,,,,,,ÇÏ¶ô-1.62,,
2018.06.26,"1,316.29","1,290.23","1,328.93","1,277.59","1,322.80/td>","1,303.26","1,306.34",1.1600
,,,,,,»ó½Â0.83,,
2018.06.25,"1,315.45","1,289.41","1,328.08","1,276.78","1,321.96/td>","1,302.43","1,293.98",1.1600
,,,,,,»ó½Â10.31,,
2018.06.22,"1,305.04","1,279.20","1,317.57","1,266.67","1,311.50/td>","1,292.12","1,287.27",1.1600
,,,,,,»ó½Â10.85,,
2018.06.21,"1,294.08","1,268.46","1,306.51","1,256.03","1,300.48/td>","1,281.27","1,282.73",1.1500
,,,,,,»ó½Â1.82,,
2018.06.20,"1,292.24","1,266.66","1,304.65","1,254.25","1,298.64/td>","1,279.45","1,281.22",1.1500
,,,,,,ÇÏ¶ô-8.91,,
2018.06.19,"1,301.24","1,275.48","1,313.74","1,262.98","1,307.68/td>","1,288.36","1,283.64",1.1500
,,,,,,»ó½Â8.24,,
2018.06.18,"1,292.92","1,267.32","1,305.33","1,254.91","1,299.32/td>","1,280.12","1,265.64",1.1500
,,,,,,»ó½Â9.06,,
2018.06.15,"1,283.77","1,258.35","1,296.09","1,246.03","1,290.12/td>","1,271.06","1,253.59",1.1500
,,,,,,ÇÏ¶ô-7.91,,
2018.06.14,"1,291.75","1,266.19","1,304.16","1,253.78","1,298.15/td>","1,278.97","1,268.35",1.1800
,,,,,,»ó½Â9.02,,
2018.06.12,"1,282.64","1,257.26","1,294.96","1,244.94","1,288.99/td>","1,269.95","1,264.31",1.1700
,,,,,,»ó½Â0.81,,
2018.06.11,"1,281.83","1,256.45","1,294.14","1,244.14","1,288.17/td>","1,269.14","1,263.69",1.1700
,,,,,,»ó½Â2.15,,
2018.06.08,"1,279.65","1,254.33","1,291.94","1,242.04","1,285.99/td>","1,266.99","1,259.80",1.1700
,,,,,,»ó½Â3.86,,
2018.06.07,"1,275.76","1,250.50","1,288.01","1,238.25","1,282.07/td>","1,263.13","1,260.04",1.1800
,,,,,,»ó½Â9.57,,
2018.06.05,"1,266.09","1,241.03","1,278.25","1,228.87","1,272.36/td>","1,253.56","1,252.42",1.1700
,,,,,,ÇÏ¶ô-0.64,,
2018.06.04,"1,266.74","1,241.66","1,278.90","1,229.50","1,273.01/td>","1,254.20","1,255.15",1.1700
,,,,,,ÇÏ¶ô-1.57,,
2018.06.01,"1,268.32","1,243.22","1,280.50","1,231.04","1,274.60/td>","1,255.77","1,259.28",1.1600
,,,,,,ÇÏ¶ô-6.64,,
2018.05.31,"1,275.03","1,249.79","1,287.27","1,237.55","1,281.34/td>","1,262.41","1,261.34",1.1700
,,,,,,»ó½Â10.80,,
2018.05.30,"1,264.12","1,239.10","1,276.26","1,226.96","1,270.38/td>","1,251.61","1,242.20",1.1500
,,,,,,»ó½Â5.44,,
2018.05.29,"1,258.63","1,233.71","1,270.71","1,221.63","1,264.86/td>","1,246.17","1,248.02",1.1500
,,,,,,ÇÏ¶ô-6.97,,
2018.05.28,"1,265.67","1,240.61","1,277.82","1,228.46","1,271.93/td>","1,253.14","1,260.95",1.1600
,,,,,,ÇÏ¶ô-8.99,,
2018.05.25,"1,274.75","1,249.51","1,286.99","1,237.27","1,281.06/td>","1,262.13","1,265.25",1.1700
,,,,,,ÇÏ¶ô-4.03,,
2018.05.24,"1,278.82","1,253.50","1,291.10","1,241.22","1,285.15/td>","1,266.16","1,262.95",1.1700
,,,,,,ÇÏ¶ô-2.16,,
2018.05.23,"1,281.00","1,255.64","1,293.30","1,243.34","1,287.34/td>","1,268.32","1,276.99",1.1700
,,,,,,ÇÏ¶ô-4.44,,
2018.05.21,"1,285.48","1,260.04","1,297.83","1,247.69","1,291.85/td>","1,272.76","1,270.89",1.1700
,,,,,,ÇÏ¶ô-2.40,,
2018.05.18,"1,287.91","1,262.41","1,300.28","1,250.04","1,294.28/td>","1,275.16","1,273.20",1.1800
,,,,,,ÇÏ¶ô-2.53,,
2018.05.17,"1,290.46","1,264.92","1,302.86","1,252.52","1,296.85/td>","1,277.69","1,274.92",1.1800
,,,,,,ÇÏ¶ô-1.35,,
2018.05.16,"1,291.83","1,266.25","1,304.23","1,253.85","1,298.22/td>","1,279.04","1,268.40",1.1800
,,,,,,ÇÏ¶ô-2.30,,
2018.05.15,"1,294.15","1,268.53","1,306.58","1,256.10","1,300.56/td>","1,281.34","1,272.61",1.1900
,,,,,,»ó½Â0.74,,
2018.05.14,"1,293.40","1,267.80","1,305.82","1,255.38","1,299.80/td>","1,280.60","1,276.66",1.1900
,,,,,,»ó½Â6.03,,
2018.05.11,"1,287.31","1,261.83","1,299.67","1,249.47","1,293.68/td>","1,274.57","1,281.60",1.1900
,,,,,,»ó½Â2.10,,
2018.05.10,"1,285.19","1,259.75","1,297.53","1,247.41","1,291.55/td>","1,272.47","1,281.99",1.1800
,,,,,,ÇÏ¶ô-9.27,,
2018.05.09,"1,294.55","1,268.93","1,306.99","1,256.49","1,300.96/td>","1,281.74","1,279.12",1.1800
,,,,,,ÇÏ¶ô-1.78,,
2018.05.08,"1,296.35","1,270.69","1,308.80","1,258.24","1,302.77/td>","1,283.52","1,283.91",1.1800
,,,,,,ÇÏ¶ô-5.43,,
2018.05.04,"1,301.83","1,276.07","1,314.34","1,263.56","1,308.28/td>","1,288.95","1,290.35",1.1900
,,,,,,»ó½Â1.14,,
2018.05.03,"1,300.68","1,274.94","1,313.17","1,262.45","1,307.12/td>","1,287.81","1,284.72",1.1900
,,,,,,ÇÏ¶ô-4.42,,
2018.05.02,"1,305.15","1,279.31","1,317.68","1,266.78","1,311.61/td>","1,292.23","1,279.88",1.2000
,,,,,,ÇÏ¶ô-2.30,,
2018.04.30,"1,307.47","1,281.59","1,320.03","1,269.03","1,313.94/td>","1,294.53","1,304.46",1.2100
,,,,,,ÇÏ¶ô-4.10,,
2018.04.27,"1,311.61","1,285.65","1,324.21","1,273.05","1,318.10/td>","1,298.63","1,306.92",1.2000
,,,,,,ÇÏ¶ô-16.49,,
2018.04.26,"1,328.27","1,301.97","1,341.02","1,289.22","1,334.84/td>","1,315.12","1,312.72",1.2100
,,,,,,ÇÏ¶ô-3.28,,
2018.04.25,"1,331.58","1,305.22","1,344.37","1,292.43","1,338.17/td>","1,318.40","1,317.64",1.2100
,,,,,,»ó½Â5.00,,
2018.04.24,"1,326.53","1,300.27","1,339.27","1,287.53","1,333.10/td>","1,313.40","1,304.97",1.2100
,,,,,,ÇÏ¶ô-2.61,,
2018.04.23,"1,329.17","1,302.85","1,341.93","1,290.09","1,335.75/td>","1,316.01","1,310.80",1.2200
,,,,,,ÇÏ¶ô-2.55,,
2018.04.20,"1,331.74","1,305.38","1,344.53","1,292.59","1,338.33/td>","1,318.56","1,313.05",1.2300
,,,,,,»ó½Â4.87,,
2018.04.19,"1,326.82","1,300.56","1,339.56","1,287.82","1,333.39/td>","1,313.69","1,320.70",1.2300
,,,,,,ÇÏ¶ô-5.87,,
2018.04.18,"1,332.75","1,306.37","1,345.55","1,293.57","1,339.35/td>","1,319.56","1,321.77",1.2300
,,,,,,ÇÏ¶ô-2.94,,
2018.04.17,"1,335.72","1,309.28","1,348.55","1,296.45","1,342.33/td>","1,322.50","1,328.61",1.2300
,,,,,,ÇÏ¶ô-4.75,,
2018.04.16,"1,340.52","1,313.98","1,353.39","1,301.11","1,347.15/td>","1,327.25","1,319.15",1.2300
,,,,,,»ó½Â7.40,,
2018.04.13,"1,333.04","1,306.66","1,345.85","1,293.85","1,339.64/td>","1,319.85","1,317.49",1.2300
,,,,,,ÇÏ¶ô-4.74,,
2018.04.12,"1,337.83","1,311.35","1,350.68","1,298.50","1,344.45/td>","1,324.59","1,319.08",1.2300
,,,,,,»ó½Â3.90,,
2018.04.11,"1,333.89","1,307.49","1,346.70","1,294.68","1,340.50/td>","1,320.69","1,319.57",1.2300
,,,,,,»ó½Â5.00,,
2018.04.10,"1,328.84","1,302.54","1,341.60","1,289.78","1,335.42/td>","1,315.69","1,315.53",1.2300
,,,,,,»ó½Â1.73,,
2018.04.09,"1,327.09","1,300.83","1,339.84","1,288.08","1,333.66/td>","1,313.96","1,308.52",1.2200
,,,,,,»ó½Â6.71,,
2018.04.06,"1,320.32","1,294.18","1,333.00","1,281.50","1,326.85/td>","1,307.25","1,297.41",1.2200
,,,,,,»ó½Â5.93,,
2018.04.05,"1,314.33","1,288.31","1,326.95","1,275.69","1,320.83/td>","1,301.32","1,299.31",1.2200
,,,,,,ÇÏ¶ô-5.14,,
2018.04.04,"1,319.52","1,293.40","1,332.19","1,280.73","1,326.05/td>","1,306.46","1,298.08",1.2200
,,,,,,»ó½Â4.53,,
2018.04.03,"1,314.94","1,288.92","1,327.57","1,276.29","1,321.45/td>","1,301.93","1,301.73",1.2300
,,,,,,»ó½Â2.45,,
2018.04.02,"1,312.47","1,286.49","1,325.07","1,273.89","1,318.97/td>","1,299.48","1,311.07",1.2300
,,,,,,ÇÏ¶ô-10.47,,
2018.03.30,"1,323.04","1,296.86","1,335.75","1,284.15","1,329.59/td>","1,309.95","1,311.95",1.2300
,,,,,,ÇÏ¶ô-2.20,,
2018.03.29,"1,325.27","1,299.03","1,337.99","1,286.31","1,331.83/td>","1,312.15","1,316.48",1.2300
,,,,,,ÇÏ¶ô-15.68,,
2018.03.28,"1,341.10","1,314.56","1,353.98","1,301.68","1,347.74/td>","1,327.83","1,330.33",1.2300
,,,,,,ÇÏ¶ô-5.07,,
2018.03.27,"1,346.22","1,319.58","1,359.15","1,306.65","1,352.89/td>","1,332.90","1,346.26",1.2400
,,,,,,ÇÏ¶ô-3.68,,
2018.03.26,"1,349.94","1,323.22","1,362.91","1,310.25","1,356.62/td>","1,336.58","1,336.46",1.2300
,,,,,,»ó½Â4.40,,
2018.03.23,"1,345.50","1,318.86","1,358.42","1,305.94","1,352.16/td>","1,332.18","1,317.41",1.2300
,,,,,,»ó½Â5.65,,
2018.03.22,"1,339.79","1,313.27","1,352.66","1,300.40","1,346.42/td>","1,326.53","1,322.86",1.2300
,,,,,,»ó½Â9.26,,
2018.03.21,"1,330.44","1,304.10","1,343.22","1,291.32","1,337.02/td>","1,317.27","1,311.49",1.2200
,,,,,,ÇÏ¶ô-3.73,,
2018.03.20,"1,334.21","1,307.79","1,347.02","1,294.98","1,340.81/td>","1,321.00","1,321.49",1.2300
,,,,,,»ó½Â4.83,,
2018.03.19,"1,329.33","1,303.01","1,342.09","1,290.25","1,335.91/td>","1,316.17","1,313.95",1.2200
,,,,,,»ó½Â2.05,,
2018.03.16,"1,327.26","1,300.98","1,340.00","1,288.24","1,333.83/td>","1,314.12","1,311.57",1.2300
,,,,,,ÇÏ¶ô-2.54,,
2018.03.15,"1,329.82","1,303.50","1,342.59","1,290.73","1,336.40/td>","1,316.66","1,318.34",1.2300
,,,,,,ÇÏ¶ô-0.45,,
2018.03.14,"1,330.28","1,303.94","1,343.05","1,291.17","1,336.86/td>","1,317.11","1,320.90",1.2300
,,,,,,»ó½Â1.90,,
2018.03.13,"1,328.36","1,302.06","1,341.11","1,289.31","1,334.93/td>","1,315.21","1,312.60",1.2300
,,,,,,»ó½Â0.83,,
2018.03.12,"1,327.52","1,301.24","1,340.27","1,288.49","1,334.09/td>","1,314.38","1,316.56",1.2300
,,,,,,ÇÏ¶ô-3.49,,
2018.03.09,"1,331.04","1,304.70","1,343.83","1,291.91","1,337.63/td>","1,317.87","1,315.68",1.2300
,,,,,,ÇÏ¶ô-10.66,,
2018.03.08,"1,341.81","1,315.25","1,354.70","1,302.36","1,348.45/td>","1,328.53","1,326.31",1.2300
,,,,,,»ó½Â1.99,,
2018.03.07,"1,339.80","1,313.28","1,352.67","1,300.41","1,346.43/td>","1,326.54","1,335.70",1.2400
,,,,,,ÇÏ¶ô-3.93,,
2018.03.06,"1,343.77","1,317.17","1,356.68","1,304.26","1,350.42/td>","1,330.47","1,333.12",1.2300
,,,,,,ÇÏ¶ô-2.87,,
2018.03.05,"1,346.67","1,320.01","1,359.60","1,307.08","1,353.34/td>","1,333.34","1,333.95",1.2300
,,,,,,»ó½Â8.15,,
2018.03.02,"1,338.44","1,311.94","1,351.29","1,299.09","1,345.06/td>","1,325.19","1,327.38",1.2200
,,,,,,»ó½Â4.72,,
2018.02.28,"1,333.67","1,307.27","1,346.48","1,294.46","1,340.27/td>","1,320.47","1,310.42",1.2200
,,,,,,ÇÏ¶ô-1.52,,
2018.02.27,"1,335.20","1,308.78","1,348.03","1,295.95","1,341.81/td>","1,321.99","1,321.89",1.2300
,,,,,,»ó½Â0.17,,
2018.02.26,"1,335.03","1,308.61","1,347.85","1,295.79","1,341.64/td>","1,321.82","1,325.96",1.2300
,,,,,,ÇÏ¶ô-7.18,,
2018.02.23,"1,342.29","1,315.71","1,355.18","1,302.82","1,348.93/td>","1,329.00","1,335.81",1.2300
,,,,,,ÇÏ¶ô-3.81,,
2018.02.22,"1,346.13","1,319.49","1,359.06","1,306.56","1,352.80/td>","1,332.81","1,320.20",1.2200
,,,,,,»ó½Â8.12,,
2018.02.21,"1,337.93","1,311.45","1,350.78","1,298.60","1,344.56/td>","1,324.69","1,320.27",1.2300
,,,,,,ÇÏ¶ô-2.23,,
2018.02.20,"1,340.18","1,313.66","1,353.06","1,300.78","1,346.82/td>","1,326.92","1,325.01",1.2300
,,,,,,»ó½Â1.34,,
2018.02.19,"1,338.83","1,312.33","1,351.69","1,299.47","1,345.46/td>","1,325.58","1,341.18",1.2400
,,,,,,ÇÏ¶ô-8.82,,
2018.02.14,"1,347.74","1,321.06","1,360.68","1,308.12","1,354.41/td>","1,334.40","1,337.20",1.2300
,,,,,,ÇÏ¶ô-3.26,,
2018.02.13,"1,351.03","1,324.29","1,364.01","1,311.31","1,357.72/td>","1,337.66","1,332.26",1.2300
,,,,,,»ó½Â5.61,,
2018.02.12,"1,345.37","1,318.73","1,358.29","1,305.81","1,352.03/td>","1,332.05","1,338.45",1.2200
,,,,,,ÇÏ¶ô-4.48,,
2018.02.09,"1,349.89","1,323.17","1,362.85","1,310.21","1,356.57/td>","1,336.53","1,332.45",1.2200
,,,,,,»ó½Â0.71,,
2018.02.08,"1,349.17","1,322.47","1,362.13","1,309.51","1,355.85/td>","1,335.82","1,327.80",1.2200
,,,,,,ÇÏ¶ô-6.98,,
2018.02.07,"1,356.22","1,329.38","1,369.25","1,316.35","1,362.94/td>","1,342.80","1,354.85",1.2300
,,,,,,ÇÏ¶ô-8.61,,
2018.02.06,"1,364.92","1,337.90","1,378.03","1,324.79","1,371.68/td>","1,351.41","1,348.68",1.2400
,,,,,,ÇÏ¶ô-5.70,,
2018.02.05,"1,370.68","1,343.54","1,383.84","1,330.38","1,377.46/td>","1,357.11","1,338.23",1.2400
,,,,,,»ó½Â1.62,,
2018.02.02,"1,369.04","1,341.94","1,382.19","1,328.79","1,375.82/td>","1,355.49","1,339.57",1.2400
,,,,,,»ó½Â22.86,,
2018.02.01,"1,345.95","1,319.31","1,358.88","1,306.38","1,352.61/td>","1,332.63","1,329.86",1.2400
,,,,,,»ó½Â5.39,,
2018.01.31,"1,340.51","1,313.97","1,353.38","1,301.10","1,347.14/td>","1,327.24","1,329.09",1.2400
,,,,,,»ó½Â1.18,,
2018.01.30,"1,339.32","1,312.80","1,352.18","1,299.94","1,345.95/td>","1,326.06","1,318.65",1.2300
,,,,,,»ó½Â0.09,,
2018.01.29,"1,339.22","1,312.72","1,352.09","1,299.85","1,345.85/td>","1,325.97","1,322.53",1.2300
,,,,,,ÇÏ¶ô-0.80,,
2018.01.26,"1,340.03","1,313.51","1,352.90","1,300.64","1,346.67/td>","1,326.77","1,314.86",1.2400
,,,,,,»ó½Â8.44,,
2018.01.25,"1,331.51","1,305.15","1,344.30","1,292.36","1,338.10/td>","1,318.33","1,327.49",1.2400
,,,,,,»ó½Â0.52,,
2018.01.24,"1,330.98","1,304.64","1,343.77","1,291.85","1,337.57/td>","1,317.81","1,315.36",1.2300
,,,,,,»ó½Â3.48,,
2018.01.23,"1,327.47","1,301.19","1,340.22","1,288.44","1,334.04/td>","1,314.33","1,310.42",1.2200
,,,,,,»ó½Â2.89,,
2018.01.22,"1,324.55","1,298.33","1,337.27","1,285.61","1,331.11/td>","1,311.44","1,308.14",1.2200
,,,,,,»ó½Â1.56,,
2018.01.19,"1,322.97","1,296.79","1,335.68","1,284.08","1,329.52/td>","1,309.88","1,309.27",1.2200
,,,,,,»ó½Â2.30,,
2018.01.18,"1,320.65","1,294.51","1,333.33","1,281.83","1,327.19/td>","1,307.58","1,297.61",1.2200
,,,,,,ÇÏ¶ô-0.50,,
2018.01.17,"1,321.16","1,295.00","1,333.84","1,282.32","1,327.70/td>","1,308.08","1,304.36",1.2200
,,,,,,»ó½Â5.59,,
2018.01.16,"1,315.51","1,289.47","1,328.14","1,276.84","1,322.02/td>","1,302.49","1,301.79",1.2200
,,,,,,»ó½Â1.11,,
2018.01.15,"1,314.39","1,288.37","1,327.01","1,275.75","1,320.90/td>","1,301.38","1,298.99",1.2200
,,,,,,»ó½Â11.98,,
2018.01.12,"1,302.29","1,276.51","1,314.80","1,264.00","1,308.74/td>","1,289.40","1,288.92",1.2100
,,,,,,»ó½Â10.04,,
2018.01.11,"1,292.15","1,266.57","1,304.56","1,254.16","1,298.55/td>","1,279.36","1,279.75",1.1900
,,,,,,»ó½Â0.61,,
2018.01.10,"1,291.53","1,265.97","1,303.94","1,253.56","1,297.93/td>","1,278.75","1,273.64",1.1900
,,,,,,»ó½Â0.74,,
2018.01.09,"1,290.79","1,265.23","1,303.18","1,252.84","1,297.18/td>","1,278.01","1,274.78",1.1900
,,,,,,ÇÏ¶ô-3.66,,
2018.01.08,"1,294.48","1,268.86","1,306.91","1,256.43","1,300.89/td>","1,281.67","1,278.34",1.1900
,,,,,,ÇÏ¶ô-0.06,,
2018.01.05,"1,294.54","1,268.92","1,306.98","1,256.48","1,300.95/td>","1,281.73","1,286.17",1.2000
,,,,,,»ó½Â0.72,,
2018.01.04,"1,293.82","1,268.20","1,306.24","1,255.78","1,300.22/td>","1,281.01","1,279.81",1.2000
,,,,,,ÇÏ¶ô-2.07,,
2018.01.03,"1,295.91","1,270.25","1,308.35","1,257.81","1,302.32/td>","1,283.08","1,283.76",1.2000
,,,,,,»ó½Â3.69,,
2018.01.02,"1,292.18","1,266.60","1,304.59","1,254.19","1,298.58/td>","1,279.39","1,286.91",1.2000
,,,,,,»ó½Â2.34,,
2017.12.29,"1,289.82","1,264.28","1,302.20","1,251.90","1,296.20/td>","1,277.05","1,279.25",1.1900
,,,,,,ÇÏ¶ô-0.96,,
2017.12.28,"1,290.79","1,265.23","1,303.18","1,252.84","1,297.18/td>","1,278.01","1,279.38",1.1900
,,,,,,»ó½Â1.98,,
2017.12.27,"1,288.79","1,263.27","1,301.16","1,250.90","1,295.17/td>","1,276.03","1,277.01",1.1800
,,,,,,ÇÏ¶ô-1.21,,
2017.12.26,"1,290.01","1,264.47","1,302.40","1,252.08","1,296.39/td>","1,277.24","1,280.96",1.1800
,,,,,,ÇÏ¶ô-3.32,,
2017.12.22,"1,293.36","1,267.76","1,305.78","1,255.34","1,299.76/td>","1,280.56","1,282.40",1.1800
,,,,,,ÇÏ¶ô-5.23,,
2017.12.21,"1,298.64","1,272.94","1,311.12","1,260.46","1,305.07/td>","1,285.79","1,285.84",1.1800
,,,,,,»ó½Â2.97,,
2017.12.20,"1,295.64","1,270.00","1,308.09","1,257.55","1,302.06/td>","1,282.82","1,287.04",1.1800
,,,,,,»ó½Â2.18,,
2017.12.19,"1,293.44","1,267.84","1,305.86","1,255.42","1,299.84/td>","1,280.64","1,283.23",1.1800
,,,,,,ÇÏ¶ô-0.81,,
2017.12.18,"1,294.26","1,268.64","1,306.69","1,256.21","1,300.67/td>","1,281.45","1,279.44",1.1700
,,,,,,ÇÏ¶ô-2.79,,
2017.12.15,"1,297.08","1,271.40","1,309.53","1,258.95","1,303.50/td>","1,284.24","1,278.94",1.1700
,,,,,,ÇÏ¶ô-4.97,,
2017.12.14,"1,302.10","1,276.32","1,314.60","1,263.82","1,308.54/td>","1,289.21","1,291.23",1.1800
,,,,,,»ó½Â5.84,,
2017.12.13,"1,296.20","1,270.54","1,308.65","1,258.09","1,302.62/td>","1,283.37","1,279.45",1.1700
,,,,,,ÇÏ¶ô-3.66,,
2017.12.12,"1,299.90","1,274.16","1,312.38","1,261.68","1,306.33/td>","1,287.03","1,286.25",1.1700
,,,,,,ÇÏ¶ô-1.09,,
2017.12.11,"1,301.00","1,275.24","1,313.49","1,262.75","1,307.44/td>","1,288.12","1,286.99",1.1700
,,,,,,»ó½Â3.09,,
2017.12.08,"1,297.88","1,272.18","1,310.34","1,259.72","1,304.30/td>","1,285.03","1,286.71",1.1700
,,,,,,ÇÏ¶ô-5.89,,
2017.12.07,"1,303.82","1,278.02","1,316.35","1,265.49","1,310.28/td>","1,290.92","1,288.82",1.1800
,,,,,,ÇÏ¶ô-3.22,,
2017.12.06,"1,307.08","1,281.20","1,319.63","1,268.65","1,313.55/td>","1,294.14","1,282.46",1.1800
,,,,,,»ó½Â4.64,,
2017.12.05,"1,302.39","1,276.61","1,314.90","1,264.10","1,308.84/td>","1,289.50","1,291.70",1.1800
,,,,,,ÇÏ¶ô-2.44,,
2017.12.04,"1,304.85","1,279.03","1,317.39","1,266.49","1,311.31/td>","1,291.94","1,290.66",1.1800
,,,,,,ÇÏ¶ô-3.12,,
